# curie_map:
#   ailuminate-v1.0: https://mlcommons.org/ailuminate/
#   credo-ucf: https://arxiv.org/pdf/2503.05937v1/
#   ibm-granite-guardian: https://arxiv.org/abs/2412.07724
#   ibm-risk-atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=
#   nist-ai-rmf: https://www.nist.gov/itl/ai-risk-management-framework/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   mit-ai-risk-repository: https://airisk.mit.edu/
#   owasp-llm-2.0: https://owasp.org/www-project-top-10-for-large-language-model-applications/
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2025-04-07'
# mapping_set_description: Proposed mappings associated with AILuminate benchmark
# mapping_set_id: https://github.com/IBM/risk-atlas-nexus/tree/main/src/risk_atlas_nexus/data/mappings/ailuminate-v1.0.sssom.tsv
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	similarity_score	comment
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-sexual-content	Sexual Content	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-spreading-toxicity	 Spreading toxicity	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	26	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-1.2	Exposure to toxic content	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-014	Obscene and sexually abusive content (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-obscene-degrading-and-or-abusive-content	Obscene, Degrading, and/or Abusive Content	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-violent-crimes	 Violent Crimes	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	0	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-1.2	 Exposure to toxic content	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	1	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:closeMatch	nist-ai-rmf:nist-dangerous-violent-or-hateful-content	 Dangerous, Violent, or Hateful Content	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	2	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-hate	Hate	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	 Dangerous use	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	48	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-toxic-output	Toxic output	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-015	Dangerous or violent content (IBM, 2024)	skos:relatedMatch	nist-ai-rmf:nist-dangerous-violent-or-hateful-content	Dangerous, Violent, or Hateful Content	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-016	Over or under-reliance and unsafe use (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.1	 Overreliance and unsafe use	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	10	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-016	Over or under-reliance and unsafe use (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	 Human-AI Configuration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-016	Over or under-reliance and unsafe use (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-016	Over or under-reliance and unsafe use (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	ibm-risk-atlas:atlas-over-or-under-reliance	Over- or under-reliance	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	 Human-AI Configuration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	owasp-llm-2.0:llm092025-misinformation	 LLM09:2025 Misinformation	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	8	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-3.1	False or misleading information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.4	 Lack of transparency or interpretability	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	21	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-017	Inadequate AI literacy and communication	skos:relatedMatch	owasp-llm-2.0:llm062025-excessive-agency	LLM06:2025 Excessive Agency	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-018	AI deception	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	 Human-AI Configuration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-018	AI deception	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-018	AI deception	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.2	AI possessing dangerous capabilities	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-018	AI deception	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	Human-AI Configuration	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-018	AI deception	skos:relatedMatch	owasp-llm-2.0:llm062025-excessive-agency	LLM06:2025 Excessive Agency	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.2	 Loss of human agency and autonomy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	11	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-impact-on-human-agency	 Impact on human agency	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	58	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-impact-on-human-agency	Impact on human agency	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.2	Loss of human agency and autonomy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.2	AI possessing dangerous capabilities	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-019	Loss of human agency and autonomy (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	owasp-llm-2.0:llm062025-excessive-agency	LLM06:2025 Excessive Agency	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-020	Emotional entanglement (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.1	 Overreliance and unsafe use	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	10	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-020	Emotional entanglement (Slattery et al., 2024)	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	 Human-AI Configuration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-020	Emotional entanglement (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.1	Overreliance and unsafe use	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-020	Emotional entanglement (Slattery et al., 2024)	skos:relatedMatch	nist-ai-rmf:nist-human-ai-configuration	Human-AI Configuration	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-3.1	 False or misleading information	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	5	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:relatedMatch	owasp-llm-2.0:llm092025-misinformation	 LLM09:2025 Misinformation	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	8	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:relatedMatch	ibm-risk-atlas:atlas-spreading-disinformation	 Spreading disinformation	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	66	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-3.1	False or misleading information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-021	False or misleading information	skos:relatedMatch	owasp-llm-2.0:llm092025-misinformation	LLM09:2025 Misinformation	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-3.2	 Pollution of information ecosystem and loss of consensus reality	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-information-integrity	 Information Integrity	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	7	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-decision-bias	Decision bias	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-output-bias	Output bias	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-3.2	Pollution of information ecosystem and loss of consensus reality	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-022	Pollution of information ecosystem (Slattery et al., 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-harmful-bias-or-homogenization	Harmful Bias or Homogenization	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-023	Regulatory compliance	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-023	Regulatory compliance	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	 Legal accountability	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	40	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-023	Regulatory compliance	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.4	Competitive dynamics	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-023	Regulatory compliance	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-023	Regulatory compliance	skos:relatedMatch	nist-ai-rmf:nist-data-privacy	Data Privacy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	 Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ailuminate-v1.0:ail-defamation	Defamation	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ailuminate-v1.0:ail-intellectual-property	Intellectual Property	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-024	Civil liability	skos:relatedMatch	ibm-risk-atlas:atlas-revealing-confidential-information	Revealing confidential information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-025	Corporate liability (IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-intellectual-property	 Intellectual Property	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	5	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-025	Corporate liability (IBM, 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-025	Corporate liability (IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-026	Fraud, scams, and targeted manipulation	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-4.3	 Fraud, scams, and targeted manipulation	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-026	Fraud, scams, and targeted manipulation	skos:relatedMatch	ailuminate-v1.0:ail-nonviolent-crimes	Nonviolent Crimes	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-026	Fraud, scams, and targeted manipulation	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-026	Fraud, scams, and targeted manipulation	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	AI system security vulnerabilities and attacks	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-026	Fraud, scams, and targeted manipulation	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-4.3	Fraud, scams, and targeted manipulation	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-indiscriminate-weapons-cbrne	 Indiscriminate Weapons (CBRNE)	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	4	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.2	 AI possessing dangerous capabilities	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	19	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-indiscriminate-weapons-cbrne	Indiscriminate Weapons (CBRNE)	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	ailuminate-v1.0:ail-violent-crimes	Violent Crimes	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	 Dangerous use	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	48	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	AI system security vulnerabilities and attacks	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-027	Cyberattacks, weapon development, and mass harm (AI, 2023; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-4.2	Cyberattacks, weapon development or use, and mass harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-028	Coordinated influence operations (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-4.1	 Disinformation, surveillance, and influence at scale	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	7	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-028	Coordinated influence operations (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-028	Coordinated influence operations (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-spreading-disinformation	 Spreading disinformation	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	66	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-028	Coordinated influence operations (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.2	AI possessing dangerous capabilities	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-028	Coordinated influence operations (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.4	Lack of transparency or interpretability	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	 Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	 Harm	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	0	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	 Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	nist-ai-rmf:nist-data-privacy	 Data Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	Privacy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	ailuminate-v1.0:ail-specialized-advice	Specialized Advice	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
